,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Day,Month,Year,distance
31425,38.0,4.8,5.0,1.0,0,2,4,1.0,0.0,1.0,26,11,2,2022,2.9370627446069815
31426,25.0,4.8,3.0,1.0,1,4,4,0.0,0.0,1.0,16,17,2,2022,2.976622974286636
31427,35.0,4.8,6.0,4.0,2,4,2,1.0,0.0,2.0,21,23,3,2022,12.236790662986381
31428,33.0,4.9,6.0,4.0,1,1,3,1.0,0.0,1.0,20,7,3,2022,9.121491544069452
31429,26.0,4.5,5.0,4.0,0,3,4,1.0,0.0,1.0,25,28,3,2022,7.563759001970448
31430,32.0,4.7,3.0,2.0,1,3,4,1.0,0.0,1.0,30,13,3,2022,4.595950274789243
31431,22.0,4.6,6.0,2.0,0,1,4,1.0,0.0,1.0,22,12,3,2022,12.421407858788074
31432,24.0,4.7,2.0,1.0,1,2,3,1.0,0.0,2.0,14,26,3,2022,7.8626681674103684
31433,30.0,4.7,5.0,2.0,1,2,3,0.0,0.0,1.0,15,13,3,2022,6.20944951682266
31434,29.0,4.9,3.0,4.0,2,1,4,0.0,0.0,1.0,21,30,3,2022,4.658001279265716
31435,22.0,4.7,2.0,2.0,0,1,4,1.0,0.0,1.0,30,20,3,2022,13.97303705667121
31436,34.0,3.8,2.0,2.0,1,3,4,1.0,0.0,1.0,36,4,4,2022,19.362825446415616
31437,23.0,4.8,4.0,2.0,0,4,4,0.0,0.0,2.0,25,28,3,2022,7.5628176900721105
31438,37.0,4.7,4.0,1.0,0,1,4,1.0,0.0,2.0,20,25,3,2022,13.786698988714315
31439,27.0,4.7,2.0,2.0,1,2,3,0.0,0.0,1.0,16,12,2,2022,16.64730692012345
31440,31.0,4.1,2.0,3.0,2,2,3,0.0,0.0,1.0,33,9,3,2022,6.20948521448279
31441,29.0,4.6,1.0,2.0,1,2,3,1.0,0.0,1.0,16,3,4,2022,6.128501214161833
31442,30.0,4.7,1.0,3.0,1,3,4,0.0,0.0,1.0,30,21,3,2022,6.037225392444489
31443,29.0,5.0,6.0,4.0,1,1,4,0.0,0.0,1.0,11,9,3,2022,4.657133018843544
31444,39.0,5.0,5.0,3.0,0,2,4,1.0,0.0,1.0,25,24,3,2022,6.210030477134693
31445,35.0,4.7,2.0,3.0,1,4,4,1.0,0.0,1.0,30,24,3,2022,3.059709961318304
31446,29.0,4.6,4.0,2.0,1,1,4,0.0,0.0,2.0,21,7,3,2022,5.958965689666703
31447,21.0,4.6,5.0,2.0,1,1,3,0.0,0.0,2.0,15,3,3,2022,4.717601092054723
31448,39.0,4.5,6.0,1.0,0,1,4,1.0,0.0,1.0,20,28,3,2022,2.979527470384512
31449,20.0,5.0,5.0,1.0,1,1,3,1.0,,2.0,11,1,3,2022,1.5580772559335063
31450,37.0,4.6,4.0,1.0,1,1,4,1.0,0.0,1.0,26,17,3,2022,4.561223681552014
31451,27.0,4.6,3.0,2.0,1,2,4,0.0,0.0,1.0,24,2,3,2022,13.583302501334563
31452,26.0,4.6,2.0,3.0,1,1,3,1.0,0.0,1.0,28,11,2,2022,6.105261700694544
31453,37.0,4.6,1.0,2.0,2,4,3,1.0,0.0,1.0,41,4,4,2022,16.901690663165507
31454,28.0,5.0,2.0,3.0,1,1,3,0.0,0.0,1.0,29,9,3,2022,1.5581193629490961
31455,21.0,4.6,4.0,1.0,2,1,3,1.0,0.0,1.0,15,15,3,2022,1.552572298857814
31456,24.0,4.6,1.0,2.0,2,3,3,1.0,0.0,1.0,34,18,3,2022,13.583440059633803
31457,37.0,4.9,3.0,1.0,1,4,3,0.0,0.0,2.0,20,20,3,2022,11.007734763744619
31458,37.0,4.7,3.0,1.0,1,3,3,0.0,0.0,1.0,22,5,3,2022,3.10513147754577
31459,39.0,5.0,4.0,2.0,0,1,4,3.0,0.0,1.0,46,6,4,2022,20.851544689623463
31460,29.0,4.0,5.0,4.0,2,2,3,1.0,0.0,1.0,40,4,4,2022,16.385802266862363
31461,32.0,4.8,1.0,2.0,0,1,4,1.0,0.0,1.0,35,10,3,2022,10.866202682035826
31462,30.0,4.7,5.0,4.0,1,3,4,1.0,0.0,1.0,38,4,4,2022,12.419803337139792
31463,38.0,4.8,5.0,1.0,0,2,4,1.0,0.0,1.0,37,16,2,2022,19.67342287138614
31464,32.0,4.4,2.0,2.0,2,2,4,1.0,0.0,1.0,31,5,4,2022,9.314965469326962
31465,38.0,4.9,3.0,1.0,1,3,4,1.0,0.0,1.0,28,9,3,2022,1.4897806686907549
31466,21.0,4.9,4.0,4.0,1,3,3,1.0,0.0,2.0,26,3,4,2022,9.178605957041263
31467,27.0,4.4,6.0,3.0,0,3,4,1.0,0.0,1.0,40,15,3,2022,6.209532713916993
31468,31.0,4.7,1.0,2.0,1,4,4,0.0,0.0,1.0,16,1,4,2022,7.772253320446222
31469,37.0,4.2,3.0,4.0,0,3,4,1.0,1.0,1.0,42,11,3,2022,7.790109178658928
31470,34.0,4.8,1.0,1.0,0,4,4,1.0,0.0,1.0,41,6,3,2022,16.8525727694511
31471,21.0,4.7,2.0,4.0,1,4,3,0.0,0.0,1.0,18,15,3,2022,4.657987774596273
31472,35.0,4.9,1.0,2.0,2,3,4,0.0,0.0,1.0,16,13,3,2022,6.232373004508207
31473,27.0,4.5,5.0,2.0,0,2,4,1.0,0.0,2.0,44,16,3,2022,12.29259979853271
31474,23.0,4.7,2.0,4.0,1,3,3,1.0,0.0,1.0,25,6,3,2022,10.868244074540765
31475,39.0,4.2,5.0,4.0,1,2,4,1.0,0.0,2.0,45,20,3,2022,13.973177561576211
31476,23.0,4.8,4.0,4.0,2,1,4,1.0,0.0,1.0,28,19,3,2022,9.348552276073129
31477,37.0,4.9,1.0,2.0,0,1,4,2.0,1.0,1.0,46,18,2,2022,16.368376258669986
31478,23.0,4.9,5.0,3.0,1,3,4,1.0,0.0,2.0,30,15,3,2022,1.5297435115833462
31479,27.0,4.7,6.0,2.0,1,3,4,0.0,0.0,1.0,13,18,3,2022,20.44292976252901
31480,33.0,4.6,2.0,1.0,0,3,4,1.0,0.0,2.0,21,23,3,2022,12.464329297636855
31481,33.0,4.0,5.0,2.0,2,3,2,1.0,0.0,1.0,40,18,3,2022,10.428102699087209
31482,39.0,4.1,5.0,3.0,1,2,4,1.0,0.0,1.0,31,11,3,2022,3.018226484999582
31483,32.0,4.8,4.0,3.0,1,3,4,1.0,0.0,1.0,29,24,3,2022,6.120938502923711
31484,23.0,4.6,2.0,4.0,0,2,4,0.0,0.0,1.0,32,13,2,2022,4.464734973807758
31485,31.0,4.0,4.0,4.0,2,1,2,1.0,0.0,1.0,33,1,3,2022,9.314419797614722
31486,29.0,4.0,1.0,4.0,2,4,3,1.0,0.0,1.0,33,25,3,2022,10.564596934159045
31487,35.0,4.7,6.0,4.0,2,3,3,1.0,0.0,1.0,25,27,3,2022,13.990536544119859
31488,31.0,4.8,6.0,2.0,2,1,3,1.0,0.0,1.0,19,3,3,2022,4.528246576738902
31489,34.0,4.7,2.0,1.0,1,3,3,1.0,0.0,1.0,27,19,3,2022,4.656990844808465
31490,25.0,5.0,1.0,4.0,0,4,4,0.0,0.0,1.0,25,9,3,2022,7.6464141030690085
31491,30.0,4.5,4.0,1.0,0,4,4,1.0,0.0,1.0,28,4,4,2022,10.757204708670182
31492,23.0,4.8,2.0,4.0,1,2,4,0.0,0.0,1.0,17,14,3,2022,17.29786575291325
31493,30.0,4.7,1.0,3.0,1,4,3,1.0,0.0,1.0,31,1,3,2022,2.979763497462095
31494,27.0,4.6,4.0,1.0,0,1,4,0.0,0.0,1.0,19,18,2,2022,13.216215992464313
31495,31.0,4.9,1.0,1.0,2,1,2,1.0,0.0,1.0,15,11,2,2022,2.930257800762021
31496,25.0,5.0,2.0,2.0,0,2,4,1.0,0.0,1.0,26,1,4,2022,7.762092914972131
31497,24.0,5.0,5.0,4.0,2,1,3,0.0,0.0,1.0,21,11,2,2022,4.717601092054723
31498,23.0,4.6,4.0,2.0,2,1,4,1.0,0.0,1.0,24,28,3,2022,9.122105539589876
31499,22.0,4.7,4.0,1.0,1,2,3,0.0,0.0,1.0,16,29,3,2022,17.29786575291325
31500,37.0,4.9,3.0,3.0,2,4,3,1.0,0.0,1.0,29,11,2,2022,2.937568589981041
31501,25.0,4.6,5.0,1.0,1,2,3,1.0,0.0,1.0,11,1,4,2022,3.058697313880567
31502,34.0,4.9,3.0,1.0,2,3,3,1.0,0.0,2.0,16,25,3,2022,17.073624954198024
31503,37.0,4.7,4.0,4.0,0,3,4,0.0,0.0,1.0,35,3,3,2022,9.056004306816801
31504,26.0,5.0,4.0,1.0,1,4,3,1.0,0.0,1.0,14,2,3,2022,13.407092693002163
31505,26.0,4.7,2.0,1.0,1,2,4,0.0,0.0,1.0,14,28,3,2022,3.0186622920277366
31506,31.0,4.1,5.0,2.0,2,1,2,0.0,0.0,1.0,40,6,3,2022,12.237791615217422
31507,29.0,4.9,4.0,1.0,1,2,4,0.0,0.0,2.0,10,17,3,2022,4.5611135889923915
31508,37.0,4.6,5.0,2.0,2,3,2,0.0,0.0,1.0,38,16,3,2022,13.583460272389104
31509,30.0,4.7,6.0,1.0,2,3,3,1.0,0.0,1.0,24,28,3,2022,4.560964950803957
31510,33.0,4.7,4.0,1.0,1,2,4,1.0,0.0,1.0,28,2,4,2022,12.29356968829498
31511,25.0,4.8,5.0,1.0,0,1,4,0.0,0.0,1.0,16,19,3,2022,3.040789398805262
31512,38.0,4.3,2.0,2.0,0,3,4,0.0,0.0,1.0,36,17,3,2022,9.192686206948785
31513,23.0,4.6,3.0,1.0,2,4,3,1.0,0.0,1.0,16,14,3,2022,11.007734763744619
31514,34.0,4.2,3.0,4.0,2,3,3,1.0,0.0,1.0,31,4,3,2022,16.383856071848488
31515,23.0,4.5,1.0,1.0,1,2,4,1.0,0.0,2.0,27,4,3,2022,16.634890709262812
31516,28.0,4.9,4.0,4.0,1,1,4,1.0,0.0,2.0,15,14,3,2022,16.85361872985407
31517,28.0,4.8,5.0,2.0,0,4,4,0.0,0.0,1.0,20,7,3,2022,4.469154959263375
31518,24.0,4.8,2.0,1.0,0,3,4,1.0,0.0,1.0,18,23,3,2022,14.15280068944862
31519,38.0,4.6,5.0,4.0,0,4,4,0.0,0.0,1.0,30,13,3,2022,4.663187802147038
31520,30.0,4.7,3.0,4.0,1,4,4,1.0,0.0,1.0,26,1,3,2022,9.326603239771995
31521,32.0,4.4,1.0,4.0,2,1,3,1.0,0.0,1.0,35,5,3,2022,9.314884732862103
31522,30.0,4.6,5.0,4.0,1,1,4,1.0,0.0,1.0,27,13,2,2022,2233.24448604107
31523,39.0,5.0,6.0,2.0,1,1,4,1.0,0.0,1.0,26,14,2,2022,13.392793466305971
31524,22.0,4.5,5.0,1.0,1,3,4,1.0,0.0,1.0,17,3,4,2022,3.073677586372093
31525,21.0,5.0,4.0,2.0,2,3,4,0.0,0.0,1.0,21,14,2,2022,13.429469386591657
31526,39.0,4.7,4.0,1.0,1,3,4,1.0,0.0,1.0,27,24,3,2022,1.536833442519257
31527,24.0,4.9,2.0,4.0,2,4,2,0.0,0.0,1.0,24,3,4,2022,4.469154959263375
31528,25.0,4.9,1.0,2.0,1,2,3,0.0,0.0,1.0,27,4,3,2022,12.116886186591207
31529,32.0,4.9,5.0,1.0,2,2,3,1.0,0.0,2.0,30,4,3,2022,20.206260324074506
31530,27.0,4.9,3.0,1.0,1,2,4,1.0,0.0,2.0,12,15,3,2022,4.610027010711543
31531,35.0,5.0,1.0,2.0,2,1,2,1.0,0.0,2.0,16,13,2,2022,6.1756362610176
31532,30.0,4.6,5.0,4.0,2,1,3,1.0,0.0,2.0,30,15,3,2022,7.7904893047693555
31533,22.0,5.0,3.0,4.0,2,3,3,1.0,0.0,1.0,16,18,3,2022,13.681590426854688
31534,38.0,4.4,5.0,4.0,1,3,3,1.0,0.0,1.0,47,20,3,2022,17.07661742698182
31535,33.0,4.2,6.0,4.0,1,4,3,1.0,0.0,1.0,33,29,3,2022,10.906412696832449
31536,35.0,4.8,6.0,1.0,2,3,3,1.0,0.0,2.0,17,4,3,2022,12.233151216488869
31537,33.0,4.6,1.0,4.0,0,1,4,1.0,0.0,1.0,28,11,3,2022,9.326827803406037
31538,38.0,4.4,1.0,4.0,2,3,3,0.0,0.0,1.0,49,25,3,2022,17.074806111802342
31539,30.0,4.9,5.0,4.0,1,4,3,1.0,0.0,1.0,30,21,3,2022,4.469620875558469
31540,20.0,4.9,4.0,1.0,1,2,3,1.0,0.0,1.0,12,7,3,2022,7.762394296686446
31541,21.0,4.8,4.0,3.0,1,1,3,1.0,0.0,1.0,15,19,3,2022,6.119692285952751
31542,29.0,4.6,2.0,2.0,0,1,4,0.0,0.0,1.0,17,9,3,2022,9.191516816253756
31543,20.0,5.0,1.0,2.0,0,4,4,0.0,0.0,1.0,44,18,2,2022,17.165522795529256
31544,31.0,4.6,3.0,4.0,2,2,2,1.0,0.0,1.0,27,11,3,2022,9.193093962702367
31545,27.0,4.7,6.0,1.0,2,3,4,0.0,0.0,1.0,23,17,3,2022,7.790172211356753
31546,24.0,4.9,3.0,3.0,1,4,3,1.0,0.0,1.0,26,17,3,2022,6.208803959900656
31547,29.0,4.0,2.0,1.0,0,3,4,0.0,0.0,1.0,25,11,2,2022,7.7266619803584256
31548,26.0,4.2,6.0,3.0,0,4,4,1.0,1.0,1.0,53,30,3,2022,6.05040606165864
31549,27.0,4.6,4.0,2.0,1,4,3,1.0,0.0,1.0,25,16,2,2022,12.58026782240096
31550,31.0,4.9,2.0,2.0,2,1,2,1.0,0.0,1.0,30,3,3,2022,7.762547474464038
31551,30.0,4.7,2.0,2.0,2,3,4,0.0,0.0,1.0,25,13,3,2022,9.313347514768436
31552,22.0,4.7,2.0,1.0,0,1,4,0.0,0.0,2.0,18,10,3,2022,13.682048188062451
31553,39.0,3.5,6.0,1.0,0,4,4,1.0,0.0,2.0,34,31,3,2022,16.601197594952083
31554,30.0,4.9,1.0,1.0,2,4,2,1.0,0.0,1.0,18,26,3,2022,7.600983953739471
31555,20.0,5.0,1.0,2.0,2,3,4,1.0,0.0,1.0,32,23,3,2022,13.971759900424404
31556,31.0,4.8,6.0,1.0,1,3,4,0.0,0.0,1.0,19,11,2,2022,4.717601092054723
31557,25.0,4.5,4.0,4.0,0,2,4,0.0,0.0,1.0,21,1,3,2022,7.7904893047693555
31558,39.0,4.7,6.0,2.0,0,1,4,0.0,0.0,2.0,23,7,3,2022,4.717601092054723
31559,39.0,4.7,6.0,1.0,2,4,3,0.0,0.0,2.0,19,3,3,2022,1.5093844931457416
31560,21.0,4.8,1.0,1.0,0,1,4,1.0,0.0,1.0,23,16,3,2022,17.137414711879458
31561,33.0,4.7,3.0,2.0,2,1,2,1.0,0.0,1.0,32,1,3,2022,5.962202685728364
31562,25.0,4.8,3.0,4.0,1,2,3,0.0,0.0,2.0,25,27,3,2022,16.902955539488524
31563,24.0,4.7,6.0,3.0,1,1,3,0.0,0.0,2.0,13,13,3,2022,6.0497889093781465
31564,32.0,5.0,4.0,2.0,2,3,3,1.0,0.0,1.0,25,20,3,2022,17.29786575291325
31565,30.0,4.7,6.0,1.0,0,3,4,0.0,0.0,2.0,29,15,3,2022,3.10480371051839
31566,21.0,4.0,3.0,1.0,0,2,4,1.0,0.0,1.0,22,17,3,2022,1.5527001159062177
31567,28.0,4.5,2.0,2.0,0,2,4,1.0,0.0,1.0,11,3,3,2022,7.448363764234143
31568,21.0,4.7,2.0,4.0,1,3,3,1.0,0.0,1.0,15,4,3,2022,17.13793593144362
31569,36.0,4.7,6.0,1.0,0,1,4,0.0,0.0,1.0,25,3,4,2022,1.532126284558822
31570,33.0,4.1,4.0,1.0,0,4,4,0.0,0.0,1.0,34,21,3,2022,1.5367312329657887
31571,31.0,4.8,5.0,4.0,0,4,4,1.0,0.0,1.0,48,4,4,2022,13.766192440642286
31572,30.0,5.0,2.0,2.0,2,4,4,0.0,0.0,2.0,21,12,2,2022,19.396008631753066
31573,21.0,4.7,2.0,2.0,0,3,4,0.0,0.0,1.0,14,15,3,2022,6.128874096846778
31574,25.0,4.6,4.0,4.0,0,3,4,0.0,0.0,1.0,25,6,3,2022,12.074056378231456
31575,22.0,4.5,5.0,2.0,0,1,4,1.0,1.0,1.0,42,2,3,2022,20.44292976252901
31576,31.0,4.7,5.0,2.0,2,3,3,1.0,0.0,1.0,35,20,3,2022,16.598667340505997
31577,20.0,4.1,3.0,1.0,0,1,4,0.0,0.0,2.0,19,5,4,2022,7.659687719504771
31578,36.0,4.9,6.0,2.0,2,4,3,1.0,0.0,1.0,22,15,3,2022,8.938177476638094
31579,37.0,4.1,5.0,3.0,2,4,2,2.0,0.0,1.0,38,26,3,2022,1.4898285870173964
31580,33.0,4.3,4.0,1.0,0,1,4,0.0,0.0,2.0,33,11,2,2022,3.088360359149458
31581,23.0,4.8,3.0,1.0,2,1,2,0.0,0.0,1.0,10,25,3,2022,12.233151216488869
31582,30.0,4.8,5.0,4.0,0,3,4,1.0,1.0,1.0,44,4,4,2022,10.587113705075796
31583,22.0,4.6,2.0,2.0,2,1,4,1.0,0.0,1.0,21,23,3,2022,10.707675026485889
31584,37.0,4.9,5.0,1.0,2,3,3,1.0,0.0,1.0,16,15,3,2022,1.5368588631563929
31585,36.0,4.5,1.0,1.0,1,3,3,1.0,0.0,1.0,39,29,3,2022,13.786698988714315
31586,36.0,4.2,2.0,4.0,1,1,4,1.0,0.0,1.0,33,17,3,2022,4.610365144356333
31587,31.0,4.7,3.0,2.0,0,4,4,1.0,0.0,1.0,30,23,3,2022,17.074283280249873
31588,24.0,4.9,1.0,4.0,2,2,4,0.0,0.0,1.0,32,5,3,2022,9.122100805601539
31589,25.0,3.5,6.0,3.0,0,3,4,1.0,1.0,1.0,48,9,3,2022,6.058853851668898
31590,32.0,4.7,3.0,4.0,1,1,4,1.0,0.0,2.0,26,20,3,2022,19.61758127554797
31591,35.0,5.0,5.0,4.0,0,1,4,1.0,0.0,1.0,34,13,2,2022,7.550439931733868
31592,35.0,4.8,4.0,1.0,1,2,3,1.0,0.0,2.0,26,21,3,2022,8.937919334802222
31593,35.0,3.8,4.0,4.0,1,3,4,1.0,0.0,1.0,43,14,2,2022,20.828337442887594
31594,38.0,4.6,5.0,1.0,2,1,3,1.0,0.0,1.0,26,18,3,2022,10.867258681531938
31595,24.0,4.7,5.0,1.0,0,1,4,0.0,0.0,1.0,24,6,4,2022,19.688553005364827
31596,36.0,4.8,6.0,2.0,0,3,4,1.0,0.0,1.0,28,2,3,2022,12.420728618905871
31597,30.0,4.8,6.0,2.0,1,1,4,1.0,0.0,1.0,17,16,3,2022,12.29350267444076
31598,31.0,4.4,2.0,1.0,0,1,4,1.0,0.0,1.0,27,24,3,2022,1.5527578022553539
31599,29.0,3.8,6.0,4.0,0,2,4,1.0,0.0,1.0,43,15,3,2022,4.560961191343126
31600,39.0,4.9,6.0,2.0,0,2,4,1.0,0.0,1.0,32,2,3,2022,20.85246594803441
31601,32.0,4.8,1.0,4.0,0,1,4,1.0,0.0,1.0,47,23,3,2022,13.973207156405028
31602,24.0,4.8,2.0,4.0,0,4,4,0.0,0.0,1.0,30,27,3,2022,12.241187680095402
31603,34.0,4.7,1.0,4.0,0,1,4,1.0,0.0,1.0,51,14,3,2022,16.600966466271768
31604,39.0,3.0,6.0,1.0,0,4,4,1.0,0.0,1.0,31,12,3,2022,20.253686746640145
31605,29.0,5.0,3.0,4.0,2,4,2,1.0,0.0,1.0,20,31,3,2022,12.291841945089626
31606,35.0,4.3,3.0,4.0,2,3,4,1.0,0.0,1.0,33,7,3,2022,7.546401421474732
31607,25.0,5.0,1.0,1.0,2,3,4,0.0,0.0,1.0,23,14,2,2022,19.83944816388011
31608,31.0,3.9,5.0,1.0,2,1,2,1.0,0.0,1.0,37,18,3,2022,20.178267239099995
31609,37.0,4.9,5.0,1.0,1,1,4,1.0,0.0,2.0,19,11,3,2022,4.596477246825863
31610,29.0,4.6,1.0,2.0,2,3,3,0.0,0.0,1.0,10,28,3,2022,7.448298968601405
31611,22.0,4.6,6.0,4.0,2,1,3,1.0,0.0,1.0,17,11,2,2022,7.8626681674103684
31612,25.0,5.0,3.0,2.0,2,3,3,1.0,0.0,1.0,27,9,3,2022,9.19288134903859
31613,22.0,5.0,4.0,2.0,2,4,3,1.0,0.0,1.0,26,30,3,2022,7.44893737972967
31614,34.0,4.9,1.0,4.0,0,2,4,1.0,0.0,1.0,41,2,3,2022,16.901659094573038
31615,37.0,4.8,5.0,1.0,0,2,4,1.0,0.0,1.0,29,17,3,2022,2.979626144829874
31616,24.0,4.8,1.0,2.0,0,2,4,1.0,0.0,1.0,20,24,3,2022,8.940047176803803
31617,26.0,4.9,5.0,1.0,2,2,4,1.0,0.0,1.0,15,3,4,2022,9.435201537430713
31618,28.0,4.9,1.0,4.0,2,1,3,1.0,0.0,1.0,30,7,3,2022,4.5375531147317965
31619,26.0,4.6,1.0,4.0,1,4,4,1.0,0.0,1.0,39,2,4,2022,16.903757254525896
31620,32.0,4.9,6.0,3.0,0,3,4,1.0,0.0,1.0,26,11,3,2022,6.037440799485034
31621,34.0,4.0,5.0,4.0,0,2,4,0.0,0.0,1.0,32,1,3,2022,7.772253320446222
31622,21.0,4.8,2.0,1.0,0,4,4,1.0,0.0,1.0,20,18,3,2022,12.464367397048813
31623,28.0,4.9,4.0,1.0,1,4,3,0.0,0.0,1.0,12,1,4,2022,3.0589506421329244
31624,32.0,4.2,5.0,2.0,1,3,3,1.0,0.0,1.0,31,10,3,2022,16.82205654620366
31625,32.0,4.4,1.0,4.0,1,3,4,1.0,0.0,1.0,35,12,3,2022,20.44292976252901
31626,36.0,4.6,4.0,4.0,1,1,4,0.0,0.0,1.0,25,1,3,2022,7.8626681674103684
31627,36.0,4.8,1.0,4.0,2,2,3,2.0,0.0,1.0,35,27,3,2022,10.75716827731576
31628,21.0,4.9,5.0,2.0,0,1,4,1.0,0.0,1.0,43,6,4,2022,20.206420943723945
31629,31.0,4.1,4.0,1.0,0,1,4,1.0,0.0,1.0,25,24,3,2022,7.790439155314433
31630,20.0,4.9,1.0,1.0,1,1,4,0.0,0.0,1.0,13,9,3,2022,1.5094466586398139
31631,25.0,4.9,5.0,1.0,0,4,4,1.0,0.0,1.0,21,4,3,2022,10.867352908691045
31632,37.0,3.7,5.0,1.0,1,4,3,1.0,0.0,1.0,32,10,3,2022,16.721288103917647
31633,35.0,5.0,6.0,1.0,1,3,3,1.0,0.0,1.0,28,14,2,2022,12.20986413244792
31634,38.0,4.6,6.0,2.0,1,4,4,1.0,0.0,1.0,22,18,2,2022,13.184506302159072
31635,27.0,4.2,3.0,1.0,0,2,4,1.0,0.0,1.0,21,1,3,2022,1.536833442519257
31636,30.0,4.7,,,3,3,4,3.0,1.0,1.0,54,10,3,2022,10.723286946137495
31637,36.0,4.5,1.0,2.0,1,3,3,1.0,0.0,2.0,16,5,3,2022,7.651068542725186
31638,30.0,4.8,2.0,2.0,2,3,3,1.0,0.0,1.0,25,18,2,2022,13.184493382091121
31639,30.0,4.7,5.0,4.0,0,2,4,2.0,0.0,1.0,45,18,2,2022,16.11367273137062
31640,22.0,5.0,1.0,1.0,2,3,2,0.0,0.0,1.0,27,20,3,2022,12.58026782240096
31641,26.0,5.0,4.0,4.0,0,4,4,1.0,0.0,2.0,26,2,3,2022,13.406350345878925
31642,30.0,4.7,6.0,2.0,1,2,4,1.0,0.0,2.0,24,2,4,2022,10.867232952679263
31643,22.0,4.8,1.0,3.0,0,2,4,1.0,0.0,1.0,23,19,3,2022,6.290134677634678
31644,39.0,4.6,5.0,4.0,1,3,3,1.0,0.0,1.0,48,18,2,2022,19.62703934775151
31645,20.0,4.6,2.0,2.0,2,1,3,0.0,0.0,1.0,29,7,3,2022,6.210589610313767
31646,25.0,4.9,3.0,1.0,1,2,3,1.0,0.0,1.0,16,9,3,2022,4.609743188391221
31647,36.0,4.1,4.0,3.0,0,3,4,1.0,0.0,1.0,31,3,4,2022,3.109058525591302
31648,27.0,4.1,1.0,2.0,2,1,4,0.0,0.0,1.0,36,4,4,2022,16.38573010430759
31649,24.0,5.0,4.0,1.0,0,3,4,0.0,0.0,1.0,21,16,3,2022,19.65937352744409
31650,37.0,4.4,1.0,4.0,0,1,4,0.0,0.0,1.0,31,15,3,2022,4.663545220953049
31651,33.0,4.3,6.0,2.0,0,1,4,1.0,0.0,1.0,35,12,2,2022,19.04319070865833
31652,32.0,4.7,5.0,4.0,2,4,4,3.0,0.0,1.0,49,23,3,2022,17.097073943177282
31653,22.0,4.9,1.0,2.0,0,2,4,1.0,0.0,1.0,23,1,3,2022,4.610035602261126
31654,23.0,4.8,5.0,2.0,0,1,4,0.0,0.0,1.0,23,11,3,2022,9.348112475389005
31655,26.0,4.5,3.0,2.0,2,2,3,0.0,0.0,1.0,19,31,3,2022,16.385802266862363
31656,30.0,4.7,5.0,4.0,0,3,4,1.0,0.0,1.0,28,13,3,2022,4.537543599594834
31657,21.0,4.8,4.0,4.0,1,1,3,1.0,0.0,2.0,27,30,3,2022,7.790944138439638
31658,38.0,4.9,4.0,1.0,2,4,4,1.0,0.0,1.0,21,4,3,2022,10.86813091566954
31659,33.0,4.4,4.0,2.0,0,2,4,2.0,1.0,1.0,44,6,3,2022,16.600361127913082
31660,38.0,4.8,5.0,1.0,1,3,4,0.0,0.0,1.0,15,17,2,2022,1.5448861219864414
31661,28.0,3.5,6.0,4.0,0,3,4,2.0,0.0,1.0,40,13,2,2022,7.4903639335705385
31662,31.0,4.4,4.0,3.0,0,1,4,2.0,0.0,1.0,48,11,2,2022,3.0274846740312564
31663,34.0,4.1,2.0,1.0,0,4,4,1.0,0.0,1.0,25,19,3,2022,1.4898424937944692
31664,32.0,4.7,5.0,1.0,1,4,3,1.0,0.0,2.0,18,5,3,2022,1.5125177574807769
31665,22.0,4.9,2.0,1.0,2,2,3,1.0,0.0,1.0,19,3,4,2022,7.60099056137637
31666,33.0,4.3,4.0,4.0,0,3,4,1.0,1.0,1.0,53,23,3,2022,10.724145471030434
31667,33.0,4.6,5.0,1.0,0,1,4,2.0,0.0,1.0,36,12,2,2022,12.20986413244792
31668,29.0,4.9,6.0,3.0,1,2,4,1.0,0.0,1.0,19,15,3,2022,6.290134677634678
31669,35.0,4.7,5.0,1.0,1,4,4,0.0,0.0,1.0,26,18,3,2022,16.722118375772798
31670,31.0,4.8,5.0,4.0,1,1,3,1.0,0.0,1.0,25,21,3,2022,4.596926091184952
31671,39.0,4.5,1.0,1.0,2,1,3,0.0,0.0,1.0,18,24,3,2022,1.5125236323328126
31672,27.0,4.3,3.0,1.0,0,2,4,1.0,0.0,2.0,22,17,3,2022,9.326827803406037
31673,31.0,5.0,1.0,4.0,0,3,4,1.0,0.0,1.0,43,18,2,2022,14.04398631631329
31674,24.0,4.9,2.0,1.0,2,4,3,0.0,0.0,2.0,10,10,3,2022,12.46418980459395
31675,26.0,4.5,3.0,1.0,1,2,4,0.0,0.0,1.0,10,31,3,2022,13.97318265391717
31676,38.0,4.8,2.0,4.0,2,4,3,1.0,0.0,1.0,30,11,3,2022,7.448627554424468
31677,35.0,3.7,2.0,4.0,1,3,3,1.0,0.0,1.0,43,2,3,2022,13.63133954829994
31678,32.0,4.9,6.0,2.0,1,1,3,1.0,0.0,1.0,17,3,4,2022,7.763180727989849
31679,23.0,4.6,4.0,1.0,0,2,4,1.0,0.0,2.0,15,27,3,2022,10.587773645835737
31680,34.0,4.6,5.0,4.0,0,2,4,1.0,0.0,1.0,43,2,3,2022,12.099023452116999
